-2.000000000000000000e+00,-6.495538339853978549e+00,-4.618509631537298432e+00,-4.440642932023671108e+00
-1.899999999999999911e+00,-6.221187353466143932e+00,-4.416753216115920644e+00,-4.272136925207290936e+00
-1.799999999999999822e+00,-5.949623147576129867e+00,-4.108552089972540955e+00,-4.108545588275466898e+00
-1.699999999999999734e+00,-5.681324620717735030e+00,-3.950873413471471363e+00,-3.950855582088156570e+00
-1.599999999999999645e+00,-5.416886466555451030e+00,-3.931015143649435828e+00,-3.800147596554495077e+00
-1.499999999999999556e+00,-5.157055670354176335e+00,-3.747563496868159483e+00,-3.657199584626887656e+00
-1.399999999999999467e+00,-4.902781729710299352e+00,-3.614442296228018492e+00,-3.522734623007261590e+00
-1.299999999999999378e+00,-4.655285623925635718e+00,-3.396670675058857114e+00,-2.859806649933169354e+00
-1.199999999999999289e+00,-4.416152590268085376e+00,-3.280937988087412549e+00,-3.278219600372647591e+00
-1.099999999999999201e+00,-4.187449168916601572e+00,-3.165855094058350083e+00,-2.616666136473644322e+00
-9.999999999999991118e-01,-3.971846027643740840e+00,-3.057441930507755590e+00,-3.057441930507755146e+00
-8.999999999999990230e-01,-3.772674759843136716e+00,-2.989488806731498638e+00,-2.950413602550658432e+00
-7.999999999999989342e-01,-3.593743247950150099e+00,-2.925281697221025379e+00,-2.902926530196992871e+00
-6.999999999999988454e-01,-3.438659221587774706e+00,-2.890136014141582610e+00,-2.768517230807612250e+00
-5.999999999999987566e-01,-3.309668688793419911e+00,-2.886940976068768538e+00,-2.614603301981656802e+00
-4.999999999999986677e-01,-3.206736741759206755e+00,-2.743266974094864086e+00,-2.502513802004237675e+00
-3.999999999999985789e-01,-3.127791761678007099e+00,-2.530228330261264258e+00,-2.380328564056444218e+00
-2.999999999999984901e-01,-3.069921398500379706e+00,-2.346794905626636840e+00,-2.269539424317563725e+00
-1.999999999999984013e-01,-3.030470080378036002e+00,-2.197871769721740254e+00,-2.167794463497923374e+00
-9.999999999999831246e-02,-3.007529029347956850e+00,-2.083725257893358052e+00,-2.077463858766618099e+00
1.776356839400250465e-15,-3.000000000000000888e+00,-2.000000000000001332e+00,-2.000000000000000888e+00
1.000000000000018652e-01,-3.007529029347955074e+00,-2.083725259385764694e+00,-2.077463858766620763e+00
2.000000000000019540e-01,-3.030470080378035558e+00,-2.197871769699618838e+00,-2.167794463497924706e+00
3.000000000000020428e-01,-3.069921398500382370e+00,-2.346794853893155341e+00,-2.269539424317565945e+00
4.000000000000021316e-01,-3.127791761678009763e+00,-2.530228320872599745e+00,-2.380328564056448659e+00
5.000000000000022204e-01,-3.206736741759213416e+00,-2.496722837607231238e+00,-2.496722837607231238e+00
6.000000000000023093e-01,-3.309668688793428348e+00,-2.886940976080285104e+00,-2.631764400866535070e+00
7.000000000000023981e-01,-3.438659221587776926e+00,-2.890136014232416617e+00,-2.730322815456607266e+00
8.000000000000024869e-01,-3.593743247950150987e+00,-2.925281630722332160e+00,-2.842083965632161924e+00
9.000000000000025757e-01,-3.772674759843143821e+00,-3.030454411760151512e+00,-2.989490430446715141e+00
1.000000000000002665e+00,-3.971846027643749721e+00,-3.057441930507760031e+00,-2.499012793634027396e+00
1.100000000000002753e+00,-4.187449168916612230e+00,-3.165855094058354524e+00,-3.165855094058352748e+00
1.200000000000002842e+00,-4.416152590268099587e+00,-3.280937988073493017e+00,-3.278219600372648479e+00
1.300000000000002931e+00,-4.655285623925644600e+00,-3.397700708616721688e+00,-3.396670675058861555e+00
1.400000000000003020e+00,-4.902781729710308234e+00,-3.523113480406650844e+00,-3.522734623007265142e+00
1.500000000000003109e+00,-5.157055670354186994e+00,-3.657337380308617991e+00,-3.657199584626889433e+00
1.600000000000003197e+00,-5.416886466555460800e+00,-3.800098100270235868e+00,-3.208612403171623662e+00
1.700000000000003286e+00,-5.681324620717749241e+00,-3.950873413471601925e+00,-3.950855582088162787e+00
1.800000000000003375e+00,-5.949623147576141413e+00,-4.285752927566427672e+00,-4.108552089972572041e+00
1.900000000000003464e+00,-6.221187353466155479e+00,-4.430418509457695997e+00,-4.272136925207283831e+00
2.000000000000003553e+00,-6.495538339853987431e+00,-4.618393928751880040e+00,-4.440643855671278395e+00
