-2.000000000000000000e+00,6.462316379533149302e+00
-1.899999999999999911e+00,5.274907946237362921e+00
-1.799999999999999822e+00,6.079500688589178026e+00
-1.699999999999999734e+00,6.490232080104760826e+00
-1.599999999999999645e+00,6.144372616661712527e+00
-1.499999999999999556e+00,6.197442846605554223e+00
-1.399999999999999467e+00,6.554670828860253096e+00
-1.299999999999999378e+00,5.942718911333940923e+00
-1.199999999999999289e+00,2.979341679019853473e+00
-1.099999999999999201e+00,3.540589310228824615e+00
-9.999999999999991118e-01,5.359490676084533334e+00
-8.999999999999990230e-01,3.984265936072915792e+00
-7.999999999999989342e-01,5.186424017185345292e+00
-6.999999999999988454e-01,6.173265227349475026e+00
-5.999999999999987566e-01,3.980132958269678056e+00
-4.999999999999986677e-01,4.041554643772542477e+00
-3.999999999999985789e-01,5.878279669792391360e+00
-2.999999999999984901e-01,8.098670173087157309e+00
-1.999999999999984013e-01,6.319985671201720834e+00
-9.999999999999831246e-02,5.046782383345998824e+00
1.776356839400250465e-15,1.192528795567341149e+00
1.000000000000018652e-01,6.990791198564693332e+00
2.000000000000019540e-01,5.080541475792415440e+00
3.000000000000020428e-01,4.837298526079393923e+00
4.000000000000021316e-01,4.723768314230255783e+00
5.000000000000022204e-01,5.052585712051950395e+00
6.000000000000023093e-01,5.036494043422862887e+00
7.000000000000023981e-01,4.739149946020916104e+00
8.000000000000024869e-01,4.900891501107253134e+00
9.000000000000025757e-01,5.555793027277104557e+00
1.000000000000002665e+00,3.451976739917881787e+00
1.100000000000002753e+00,2.975179102621041238e+00
1.200000000000002842e+00,3.182275451254099607e+00
1.300000000000002931e+00,6.568366363178938627e+00
1.400000000000003020e+00,4.678497500601224601e+00
1.500000000000003109e+00,6.057248354656621814e+00
1.600000000000003197e+00,6.407499252352863550e+00
1.700000000000003286e+00,6.559753210982307792e+00
1.800000000000003375e+00,7.220933124190196395e+00
1.900000000000003464e+00,7.079638284747488797e+00
2.000000000000003553e+00,5.642405846621841192e+00
