-2.000000000000000000e+00,-1.501670862277976326e+01,-1.501670862277840790e+01,-1.273243029476298105e+01,-1.273243029476297750e+01,-1.206945710636399660e+01,-1.206945710636393621e+01
-1.899999999999999911e+00,-1.437227235667210223e+01,-1.437227235666690284e+01,-1.227536246212515181e+01,-1.227536246212514115e+01,-1.159883100593755323e+01,-1.159883100593749994e+01
-1.799999999999999822e+00,-1.373442536000350778e+01,-1.373384488408676951e+01,-1.182244725824376275e+01,-1.182232318390470738e+01,-1.113119872578831604e+01,-1.113103096980572815e+01
-1.699999999999999734e+00,-1.310445381375443752e+01,-1.310332114878070442e+01,-1.137404818449118693e+01,-1.137377811972973518e+01,-1.066688512681608714e+01,-1.066655558456968045e+01
-1.599999999999999645e+00,-1.248401470694364690e+01,-1.230657674134869239e+01,-1.094084918867876688e+01,-1.093019940778006749e+01,-1.024883685728911331e+01,-1.020606975571851294e+01
-1.499999999999999556e+00,-1.187528252958521868e+01,-1.187062893210428349e+01,-1.049343389372931945e+01,-1.049200901724302604e+01,-9.751830948933150722e+00,-9.750495804814825362e+00
-1.399999999999999467e+00,-1.128116647601651934e+01,-1.128116647601651401e+01,-1.005946715299452343e+01,-1.005946715295624827e+01,-9.301165453110542103e+00,-9.301165449618618908e+00
-1.299999999999999378e+00,-1.070562424801789447e+01,-1.070557070332354499e+01,-9.632473460534519916e+00,-9.632473344427477713e+00,-8.860064871140776788e+00,-8.860064854324456007e+00
-1.199999999999999289e+00,-1.015406708022442750e+01,-1.015406708022285187e+01,-9.210268114403559636e+00,-9.210268114287305963e+00,-8.430183412282731936e+00,-8.430183412282715949e+00
-1.099999999999999201e+00,-9.633693457286559791e+00,-9.633693457284215000e+00,-8.791161491186596066e+00,-8.791161491186583632e+00,-8.015836749924133642e+00,-8.015836749924128313e+00
-9.999999999999991118e-01,-9.153170387608504655e+00,-9.153170387608485115e+00,-8.372809099544339162e+00,-8.372809099544335609e+00,-7.622436658148499689e+00,-7.622436658148491695e+00
-8.999999999999990230e-01,-8.720739039442461760e+00,-8.416651635300631540e+00,-8.169134239619811666e+00,-7.953883534201640515e+00,-7.299537974680594843e+00,-7.254849829626197177e+00
-7.999999999999989342e-01,-8.341152964530113678e+00,-8.341152964530101244e+00,-7.536683579203723227e+00,-7.536683579203715233e+00,-6.914788144294602645e+00,-6.914788144294600869e+00
