-2.000000000000000000e+00,-3.203342111911583601e+01,-2.995798489661333264e+01,-2.974914279132872963e+01
-1.899999999999999911e+00,-3.064455293548112991e+01,-2.876517438877290900e+01,-2.854764304313795620e+01
-1.799999999999999822e+00,-2.926885187895197049e+01,-2.758461753864400734e+01,-2.735675087376494474e+01
-1.699999999999999734e+00,-2.790892824091384838e+01,-2.641853550679926599e+01,-2.617826160595284080e+01
-1.599999999999999645e+00,-2.656810110618210530e+01,-2.526966561123317234e+01,-2.501429415384725985e+01
-1.499999999999999556e+00,-2.525081941088381754e+01,-2.414149365780048839e+01,-2.386751727622773700e+01
-1.399999999999999467e+00,-2.396301173409458585e+01,-2.303822163342433882e+01,-2.274129763618714151e+01
-1.299999999999999378e+00,-2.271313474393974019e+01,-2.196492251274548480e+01,-2.164000959217658604e+01
-1.199999999999999289e+00,-2.151378300028268242e+01,-2.092687269498948410e+01,-2.057000615376031760e+01
-1.099999999999999201e+00,-2.038457942062864348e+01,-1.992730977747485355e+01,-1.954206771463903181e+01
-9.999999999999991118e-01,-1.935545846775011469e+01,-1.896336626941304360e+01,-1.857508784218741482e+01
-8.999999999999990230e-01,-1.845518121430895064e+01,-1.803285896236565478e+01,-1.768832575104041638e+01
-7.999999999999989342e-01,-1.768492720143444785e+01,-1.715297369713174902e+01,-1.688042180493636479e+01
-6.999999999999988454e-01,-1.702925827483101529e+01,-1.634542617432833822e+01,-1.614253598999331274e+01
-5.999999999999987566e-01,-1.647581708954459501e+01,-1.562007638171633772e+01,-1.547313181785730407e+01
-4.999999999999986677e-01,-1.601670273281455081e+01,-1.497896970093349012e+01,-1.487454544961729042e+01
-3.999999999999985789e-01,-1.564667220852625817e+01,-1.442131387310047330e+01,-1.434912725189881400e+01
-2.999999999999984901e-01,-1.536207223873373451e+01,-1.394569823197114111e+01,-1.389827952015403234e+01
-1.999999999999984013e-01,-1.516040406375326555e+01,-1.355082537622088701e+01,-1.352278605335233053e+01
-9.999999999999831246e-02,-1.504002506273052653e+01,-1.323576017690578333e+01,-1.322319288697368478e+01
1.776356839400250465e-15,-1.499999999999998579e+01,-1.299999999999998401e+01,-6.999999999999985789e+00
1.000000000000018652e-01,-1.504002506273051054e+01,-1.323576017740685984e+01,-1.322318814840459211e+01
2.000000000000019540e-01,-1.516040406375327088e+01,-1.355082537622127781e+01,-1.352284896750823684e+01
3.000000000000020428e-01,-1.536207223873372385e+01,-1.391984587257745609e+01,-1.391712717506814556e+01
4.000000000000021316e-01,-1.564667220852628304e+01,-1.442131387310052304e+01,-1.434914284218887914e+01
5.000000000000022204e-01,-1.601670273281456858e+01,-1.497896970093353453e+01,-1.487457135482680037e+01
6.000000000000023093e-01,-1.647577875701175643e+01,-1.562007218091354765e+01,-1.547311231002912280e+01
7.000000000000023981e-01,-1.702925827482896892e+01,-1.634542617432710188e+01,-1.614253700075343190e+01
8.000000000000024869e-01,-1.768492719622481957e+01,-1.715297343903631955e+01,-1.688042493489535190e+01
9.000000000000025757e-01,-1.845517819205650767e+01,-1.803285896236567609e+01,-1.768832575818322894e+01
1.000000000000002665e+00,-1.935545512521115441e+01,-1.896336627251848128e+01,-1.857510631714471927e+01
1.100000000000002753e+00,-2.038457942062866124e+01,-1.992730977747432064e+01,-1.954206771463552883e+01
1.200000000000002842e+00,-2.151378300028275348e+01,-2.092687269498951252e+01,-2.057000527778656718e+01
1.300000000000002931e+00,-2.271313474393976151e+01,-2.196492251274359120e+01,-2.164000833107696664e+01
1.400000000000003020e+00,-2.396301173424580000e+01,-2.303822163342428553e+01,-2.274131005768715852e+01
1.500000000000003109e+00,-2.525081941092597404e+01,-2.414150582063765071e+01,-2.386751727538906209e+01
1.600000000000003197e+00,-2.656810110618214793e+01,-2.526968189894007821e+01,-2.501429415302623127e+01
1.700000000000003286e+00,-2.790892824091392654e+01,-2.641852353715887958e+01,-2.617826160639829780e+01
1.800000000000003375e+00,-2.926886830988688715e+01,-2.758462068135171208e+01,-2.735675087370935898e+01
1.900000000000003464e+00,-3.064455293647498380e+01,-2.876517438876677701e+01,-2.854764304248519835e+01
2.000000000000003553e+00,-3.203342111910420442e+01,-2.995798489661317987e+01,-2.974914279110792137e+01
