-2.000000000000000000e+00,8.783913236914668232e+01
-1.899999999999999911e+00,7.777004286844749004e+01
-1.799999999999999822e+00,7.500222814152948558e+01
-1.699999999999999734e+00,5.713793472142424434e+01
-1.599999999999999645e+00,5.349651320709381253e+01
-1.499999999999999556e+00,5.092683334986213595e+01
-1.399999999999999467e+00,4.459195860032923520e+01
-1.299999999999999378e+00,5.094359343999531120e+01
-1.199999999999999289e+00,5.472052439348772168e+01
-1.099999999999999201e+00,4.020575662294868380e+01
-9.999999999999991118e-01,4.755627833376638591e+01
-8.999999999999990230e-01,4.559954714227933437e+01
-7.999999999999989342e-01,4.270392706932034343e+01
-6.999999999999988454e-01,3.864480416197329760e+01
-5.999999999999987566e-01,4.768995547678787261e+01
-4.999999999999986677e-01,5.840440218080766499e+01
-3.999999999999985789e-01,6.079078615875914693e+01
-2.999999999999984901e-01,9.492813502519857138e+01
-1.999999999999984013e-01,1.001192127550020814e+02
-9.999999999999831246e-02,1.182848487421870232e+02
1.776356839400250465e-15,1.909249860292766243e+01
1.000000000000018652e-01,1.155073919539572671e+02
2.000000000000019540e-01,1.181311245282413438e+02
3.000000000000020428e-01,9.618856117548421025e+01
4.000000000000021316e-01,6.392370616225525737e+01
5.000000000000022204e-01,4.946877774200402200e+01
6.000000000000023093e-01,4.802309952420182526e+01
7.000000000000023981e-01,4.059381153900176287e+01
8.000000000000024869e-01,4.427597452118061483e+01
9.000000000000025757e-01,5.469479848223272711e+01
1.000000000000002665e+00,4.630239224818069488e+01
1.100000000000002753e+00,3.946820094354916364e+01
1.200000000000002842e+00,4.409641453041695058e+01
1.300000000000002931e+00,5.115616590005811304e+01
1.400000000000003020e+00,4.360474910202901810e+01
1.500000000000003109e+00,5.213797454489395022e+01
1.600000000000003197e+00,5.445463114243466407e+01
1.700000000000003286e+00,5.997122579277493060e+01
1.800000000000003375e+00,6.754425944457761943e+01
1.900000000000003464e+00,7.679635407705791295e+01
2.000000000000003553e+00,8.474616147042252123e+01
