 (-2.000000000000000000e+00+0.000000000000000000e+00j), (-6.606684223829074654e+01+5.968728659015231114e-16j), (-6.606684223829296343e+01-7.004711268766566228e-16j), (-6.404766582877840619e+01+1.311121925582884927e-15j), (-6.404766263247535107e+01-1.466606298071584175e-14j), (-6.399140601586807264e+01+2.758432321128882550e-15j), (-6.399140601605655121e+01+6.750993934338386851e-15j)
 (-1.899999999999999911e+00+0.000000000000000000e+00j), (-6.318910587969732973e+01-6.555996522596979670e-15j), (-6.318908556379364683e+01+8.879836940813514686e-16j), (-6.136643079933372036e+01-2.910563812917804905e-16j), (-6.136643388545643774e+01-1.024244004105277830e-15j), (-6.131008757709822277e+01-2.544308793170194079e-15j), (-6.131012096676721512e+01+3.473101525882079113e-15j)
 (-1.799999999999999822e+00+0.000000000000000000e+00j), (-6.033773774048579241e+01-1.143936737633258725e-15j), (-6.033773774052327354e+01-3.134154189831224286e-15j), (-5.871616559722204443e+01+4.914943367200172048e-15j), (-5.871346690143158042e+01-3.059716769530576622e-15j), (-5.865394421873710940e+01-2.883643447269567641e-15j), (-5.865348956309903627e+01+2.457189900972093588e-15j)
 (-1.699999999999999734e+00+0.000000000000000000e+00j), (-5.751783860739305965e+01+2.367686564493192429e-17j), (-5.751783860739308807e+01+9.547379825038569158e-16j), (-5.609465670116353664e+01+1.365411993183402110e-19j), (-5.609465670116360059e+01-4.029850818709721401e-17j), (-5.602744489289536745e+01+3.082520263115155900e-15j), (-5.602744489289598562e+01+1.018673925080113447e-14j)
 (-1.599999999999999645e+00+0.000000000000000000e+00j), (-5.473616677042490153e+01-1.461016137516153829e-15j), (-5.473616677042465994e+01-1.818495401206434473e-15j), (-5.351081062997702986e+01-1.938236403124139622e-16j), (-5.351081062997679538e+01-3.676739521781669917e-15j), (-5.343777114523211225e+01-2.292747997843076788e-15j), (-5.343777114523287253e+01+3.608481498710195402e-16j)
 (-1.499999999999999556e+00+0.000000000000000000e+00j), (-5.200163795709952552e+01-1.503529532824037124e-16j), (-5.200163868882209783e+01-2.662202477491145527e-15j), (-5.097310128321225164e+01+5.569878247687040860e-17j), (-5.097310535604844972e+01-6.192517640873903192e-16j), (-5.089225161388082341e+01+2.366412622022430363e-15j), (-5.089225161727942037e+01+1.695398476575248511e-15j)
 (-1.399999999999999467e+00+0.000000000000000000e+00j), (-4.932602560170555250e+01+1.425016435227391011e-15j), (-4.932598706255447496e+01+2.929922441915506966e-15j), (-4.849293273980038066e+01+9.677579927599619505e-16j), (-4.849293899162649524e+01+1.551016714404684251e-15j), (-4.840113865864814358e+01-6.203667576143360530e-15j), (-4.840114401453966764e+01-3.059349598483420015e-18j)
 (-1.299999999999999378e+00+0.000000000000000000e+00j), (-4.672634379606762423e+01+2.688730259902491429e-15j), (-4.672634373255757367e+01-8.782162247276084093e-15j), (-4.608589301275612371e+01-4.133041633272069119e-16j), (-4.608589301147510042e+01-1.110911690276376266e-15j), (-4.597803802658875583e+01+7.314551895985857971e-16j), (-4.597801835029380157e+01+2.029723619391888343e-15j)
 (-1.199999999999999289e+00+0.000000000000000000e+00j), (-4.422776205458749388e+01-1.746822363899434337e-16j), (-4.422781659019347700e+01-2.010233922970587096e-15j), (-4.377361500401411831e+01+2.710590721509101958e-16j), (-4.377360651550321080e+01+1.978710119181424419e-15j), (-4.364085827202679013e+01-3.096383204514100585e-15j), (-4.364085910647418842e+01-4.739788794569313571e-16j)
 (-1.099999999999999201e+00+0.000000000000000000e+00j), (-4.187156135486890918e+01-9.067329950745852179e-17j), (-4.187155731171695550e+01-3.751655268158542238e-16j), (-4.158453072188178368e+01-9.438544082928774485e-15j), (-4.158453113218791941e+01-1.261914757918524758e-17j), (-4.141427092098860641e+01-2.867533849574403697e-16j), (-4.141427180927509966e+01-6.395204199665202598e-18j)
 (-9.999999999999991118e-01+0.000000000000000000e+00j), (-3.973542432998034712e+01-1.242706873913898478e-16j), (-3.973542432998014817e+01-4.380446368101184464e-15j), (-3.953913654890449436e+01-2.208242511850796373e-16j), (-3.953913654890082796e+01+2.475415482122780840e-15j), (-3.934335452397013455e+01-1.527831348285901467e-15j), (-3.934335452397208144e+01+1.554993456149136658e-15j)
 (-8.999999999999990230e-01+0.000000000000000000e+00j), (-3.791195980889318662e+01-1.546143835638320226e-15j), (-3.791195980889322215e+01-1.427501375677215563e-15j), (-3.763865626676574294e+01+2.815260007771342824e-15j), (-3.763865626676599874e+01+7.076537430477101575e-16j), (-3.748963796778272695e+01+3.022904666219216302e-16j), (-3.748963796778720337e+01+1.519754208612507781e-15j)
 (-7.999999999999989342e-01+0.000000000000000000e+00j), (-3.636986766398140958e+01+1.427865328779164109e-15j), (-3.636986766398137405e+01-6.159346377272191417e-16j), (-3.593298649224271912e+01+3.771490963737569327e-16j), (-3.593298649224281860e+01-3.209895585508258310e-15j), (-3.583791281494959691e+01-1.408287352071087438e-16j), (-3.583787871032451022e+01+8.131379691640433160e-16j)
 (-6.999999999999988454e-01+0.000000000000000000e+00j), (-3.505851562190569837e+01+3.864419182143622164e-15j), (-3.505851563269521165e+01-3.215331705579003212e-16j), (-3.443638894992210453e+01-1.614473538197149846e-15j), (-3.443638894992211164e+01-1.808781905776894507e-15j), (-3.437456468972485624e+01-2.277976650783986338e-15j), (-3.437456607951461507e+01-3.711064311317230484e-15j)
 (-5.999999999999987566e-01+0.000000000000000000e+00j), (-3.395153192118918639e+01+3.205849410478260286e-18j), (-3.395153192118921481e+01+1.557297542775420856e-15j), (-3.313727373115118979e+01+5.045710676109221636e-16j), (-3.313727373115109742e+01-1.747008847511226450e-15j), (-3.309588092122691450e+01-7.502042398759014001e-16j), (-3.309588092122690739e+01+1.566947713057366289e-15j)
 (-4.999999999999986677e-01+0.000000000000000000e+00j), (-3.303340134498150604e+01+8.807511564264556824e-18j), (-3.303342111914420087e+01+1.245979650827899312e-16j), (-3.202377600012489012e+01+1.713475082399372988e-16j), (-3.202378155555258843e+01+2.420014730242702119e-15j), (-3.199565992479952570e+01-4.597190090256547078e-16j), (-3.199565991684237432e+01+1.324062693880256093e-15j)
