-2.000000000000000000e+00,1.166795489913783967e+01
-1.899999999999999911e+00,1.680552157247439027e+01
-1.799999999999999822e+00,1.595166807819623500e+01
-1.699999999999999734e+00,1.215523945365566760e+01
-1.599999999999999645e+00,1.157090103882364929e+01
-1.499999999999999556e+00,1.494868097116705030e+01
-1.399999999999999467e+00,1.213561689690686762e+01
-1.299999999999999378e+00,1.153068851551506668e+01
-1.199999999999999289e+00,1.106861356552690268e+01
-1.099999999999999201e+00,1.313157076807692647e+01
-9.999999999999991118e-01,1.127684713143389672e+01
-8.999999999999990230e-01,1.066241740330588073e+01
-7.999999999999989342e-01,1.167001953744329512e+01
-6.999999999999988454e-01,1.173695072147529572e+01
-5.999999999999987566e-01,1.355574145319405943e+01
-4.999999999999986677e-01,1.209642764809541404e+01
-3.999999999999985789e-01,1.171580068522598594e+01
-2.999999999999984901e-01,8.034336404874920845e+00
-1.999999999999984013e-01,1.105708435492124408e+01
-9.999999999999831246e-02,1.543707609269768000e+01
1.776356839400250465e-15,4.267016721772961318e+00
1.000000000000018652e-01,1.406512635131366551e+01
2.000000000000019540e-01,1.066252495476510376e+01
3.000000000000020428e-01,8.160511915222741663e+00
4.000000000000021316e-01,1.176368678559083492e+01
5.000000000000022204e-01,1.265641967079136521e+01
6.000000000000023093e-01,1.148303598572965711e+01
7.000000000000023981e-01,1.069508161558769643e+01
8.000000000000024869e-01,1.024119870027061552e+01
9.000000000000025757e-01,1.051911090896464884e+01
1.000000000000002665e+00,1.302444152126554400e+01
1.100000000000002753e+00,9.991441663703881204e+00
1.200000000000002842e+00,1.148969340615440160e+01
1.300000000000002931e+00,1.316209366428665817e+01
1.400000000000003020e+00,1.206674975913483649e+01
1.500000000000003109e+00,1.513003853079862893e+01
1.600000000000003197e+00,1.238801601598970592e+01
1.700000000000003286e+00,1.321476601844187826e+01
1.800000000000003375e+00,1.974999626423232257e+01
1.900000000000003464e+00,1.151285340276081115e+01
2.000000000000003553e+00,1.162906965147703886e+01
